image_name,place,date,label,scene
r216.jpg,"Hotel Hilton Tulum Riviera Maya, muy cerca de Playa Chemuyil en el Municipio de Tulum, con sargazo excesivo.",05/08/2022,excesivo,playa
r190.jpg,Playa del carmen,04/07/2022,nada,playa
i0191.jpg,Cancún,26/06/2022,excesivo,aerea
s0717.jpg,Cozumel,16/05/2015,nada,playa
s0880.jpg,Playa del Carmen,01/08/2019,bajo,playa
i0089.jpg,Chuburná Puerto,27/08/2022,nada,mar
s0344.jpg,Punta Piedra Tulum,23/08/2019,bajo,aerea
k0032.jpg,desconocido,desconocido,nada,playa
s0959.jpg,Playa del Carmen,22/07/2019,bajo,playa
s0890.jpg,Akumal,23/09/2019,nada,playa
s0250.jpg,Playa Maroma Puerto Morelos,29/08/2019,bajo,aerea
s0378.jpg,Punta Cancun,20/08/2019,moderado,aerea
s0252.jpg,Puerto Morelos,29/08/2019,nada,playa
s0697.jpg,Isla Mujeres,27/08/2019,nada,playa
i0015.jpg,Punta Esmeralda,28/09/2022,bajo,playa
j0337.jpg,cancun,24/08/2019,nada,playa
k0042.jpg,desconocido,desconocido,nada,playa
k0127.jpg,desconocido,desconocido,nada,playa
s0203.jpg,Riviera Maya,11/09/2019,bajo,playa
k0926.jpg,desconocido,desconocido,nada,playa
s0990.jpg,Playa Beachscape,18/07/2019,nada,playa
k0570.jpg,desconocido,desconocido,nada,mar
k0840.jpg,desconocido,desconocido,nada,playa
r373.jpg,Gran oasis Cancún,31/03/2022,abundante,playa
k0768.jpg,desconocido,desconocido,nada,mar
k0006.jpg,desconocido,desconocido,nada,mar
k0332.jpg,desconocido,desconocido,nada,playa
s0466.jpg,Playa Las Perlas,13/08/2019,nada,playa
j0099.jpg,paya formun,09/09/2019,nada,mar
k0841.jpg,desconocido,desconocido,nada,playa
k0329.jpg,desconocido,desconocido,nada,mar
r210.jpg,Ahora bahia principe,31/07/2022,moderado,playa
k0650.jpg,desconocido,desconocido,bajo,playa
s0883.jpg,Cancun,06/09/2019,bajo,playa
k0346.jpg,desconocido,desconocido,nada,mar
k0986.jpg,desconocido,desconocido,bajo,playa
r131.jpg,"Punta Cancún, Playa Gaviota Azul, Playa Fórum, zona hotelera de Cancún, cero sargazo! Foto de Ana Karen Murillo.",22/10/2021,nada,playa
j0355.jpg,xpuha,24/08/2019,abundante,playa
r454.jpg,Fotos de hoy Lunes 11 De Abril Abajo de cervecería Chapultepec Por residence el faro,11/04/2022,moderado,playa
k0784.jpg,desconocido,desconocido,nada,playa
k0623.jpg,desconocido,desconocido,nada,playa
j0149.jpg,cancun,07/09/2019,bajo,playa
i0008.jpg,Xpu-Ha,03/10/2022,bajo,playa
j0349.jpg,tulum,23/08/2019,nada,playa
s0336.jpg,Playa Las Perlas,23/08/2019,nada,playa
k0911.jpg,desconocido,desconocido,nada,playa
s0927.jpg,Akumal,02/08/2019,bajo,playa
k0380.jpg,desconocido,desconocido,bajo,playa
s0166.jpg,Akumal Lol Ha,02/09/2019,moderado,playa
k0899.jpg,desconocido,desconocido,nada,playa
s0650.jpg,Xcacel,18/09/2019,bajo,playa
k0662.jpg,desconocido,desconocido,nada,playa
s0150.jpg,Puerto Morelos,03/09/2019,abundante,aerea
s0700.jpg,Playa Centro,23/08/2019,nada,playa
i0018.jpg,Tulum,27/09/2022,nada,playa
k0582.jpg,desconocido,desconocido,nada,playa
r088.jpg,"Limpieza de playas de la Bahía de Fátima en Puerto Aventuras, utilizando una banda anfibia y personal en playa, créditos: Grupo Dakatso de México, una empresa líder en limpieza de sargazo y muy comprometida con el Medio Ambiente",09/06/2021,excesivo,playa
s0193.jpg,Playa del Carmen,31/08/2019,moderado,playa
j0233.jpg,playa del carmen,31/08/2019,nada,playa
j0204.jpg,cozumel,01/09/2019,nada,playa
s0845.jpg,Playa Kantenah Riviera Maya,03/08/2019,moderado,aerea
s0737.jpg,Allegro Cozumel,21/09/2019,nada,playa
r020.jpg,"Playa Norte en Isla Mujeres, con un poco de sargazo en su playa! ya se está trabajando en su limpieza, les mantendremos informados.",24/05/2021,bajo,playa
s0782.jpg,Xcacel,19/09/2019,abundante,playa
s0922.jpg,Playa Delfines,07/08/2019,bajo,aerea
k0714.jpg,desconocido,desconocido,nada,playa
r248.jpg,Playa de barcelo,15/08/2021,bajo,playa
r063.jpg,"Barceló Maya Palace, créditos: Emmanuel HM",05/06/2021,moderado,playa
k0947.jpg,desconocido,desconocido,nada,playa
k0929.jpg,desconocido,desconocido,nada,playa
k0452.jpg,desconocido,desconocido,nada,playa
s0622.jpg,Cancun,03/09/2019,nada,playa
s0148.jpg,Playa Delfines,03/09/2019,nada,playa
k0207.jpg,desconocido,desconocido,nada,mar
s0338.jpg,Akumal Bahia Principe,23/08/2019,nada,playa
j0313.jpg,playa del carmen,26/08/2019,excesivo,playa
j0416.jpg,playa del carmen,09/08/2019,abundante,playa
i0110.jpg,Cancún,21/08/2022,nada,playa
s0570.jpg,Xcacel,18/09/2019,excesivo,playa
k0478.jpg,desconocido,desconocido,bajo,playa
k0483.jpg,desconocido,desconocido,nada,aerea
i0134.jpg,Cancún,12/08/2022,bajo,playa
k0939.jpg,desconocido,desconocido,nada,playa
k0769.jpg,desconocido,desconocido,nada,panoramica
s0643.jpg,Playa del Carmen,15/09/2019,nada,playa
s0393.jpg,Playa Kantenah Riviera Maya,19/08/2019,moderado,aerea
j0309.jpg,playa marlin,28/08/2019,nada,playa
s0306.jpg,Puerto Morelos,25/08/2019,moderado,playa
r245.jpg,Sargaceros en accion,13/08/2021,bajo,playa
s0891.jpg,Akumal,22/09/2019,nada,playa
j0325.jpg,costa mujeres ,26/08/2019,nada,playa
s0571.jpg,Xcacel,11/05/2019,excesivo,playa
k0148.jpg,desconocido,desconocido,nada,playa
k0980.jpg,desconocido,desconocido,nada,playa
k0888.jpg,desconocido,desconocido,nada,playa
s0072.jpg,Playa del Carmen Allegro Playacar,09/09/2019,bajo,playa
j0241.jpg,xpuha,31/08/2019,nada,playa
r326.jpg,Playa del Carmen hoy 21 de Marzo alrededor de las 11:00 hrs. Foto desde el muelle del Ferry que lleva a Cozumel,21/03/2022,bajo,playa
r123.jpg,"Playa Chac Mool, zona hotelera de Cancún by Jordan Acosta",15/08/2021,nada,playa
r481.jpg,Mahahual,13/09/2022,bajo,playa
r330.jpg,Tulum hoy,21/03/2022,bajo,playa
r185.jpg,Holbox,29/06/2022,bajo,playa
r421.jpg,Playacar en éste momento. El mar está hermoso. Solo brínquense el sargazo y disfruten ,07/04/2022,abundante,playa
r254.jpg,desconocido,20/08/2021,excesivo,playa
r412.jpg,"Playa Gaviota Azul, hoy 4 de Abril",04/04/2022,bajo,aerea
s0784.jpg,Xcacel,18/09/2019,abundante,playa
s0332.jpg,Riviera Maya,23/08/2019,excesivo,aerea
r178.jpg,"El sargazo en playa del Carmen es constante, por más que los hoteles limpien las playas, lamento decirles que si quieren ver mar de agua turquesa vayan a islas mujeres, holbox, Cozumel, Cancún... Playa es una pena",25/06/2022,bajo,playa
k0993.jpg,desconocido,desconocido,nada,playa
k0706.jpg,desconocido,desconocido,nada,mar
r374.jpg,"Half moon bay, Akumal",31/03/2022,excesivo,playa
k0100.jpg,desconocido,desconocido,nada,playa
k0261.jpg,desconocido,desconocido,nada,playa
j0412.jpg,playa del carmen,14/08/2019,nada,playa
s0572.jpg,Xcacel,09/05/2019,excesivo,playa
s0913.jpg,Riviera Maya,26/08/2019,bajo,playa
i0105.jpg,Playa del Carmen,22/08/2022,excesivo,aerea
k0369.jpg,desconocido,desconocido,abundante,playa
k0514.jpg,desconocido,desconocido,bajo,playa
j0354.jpg,xpuha,22/08/2019,abundante,playa
s0168.jpg,Riviera Maya,01/09/2019,moderado,playa
k0418.jpg,desconocido,desconocido,moderado,playa
i0042.jpg,Tulum,18/09/2022,abundante,playa
r242.jpg,Playa del Hotel Bercelo Grand Resort en Riviera Maya. 08/08/21 poco sargazo. Xpu Ha,08/08/2021,bajo,playa
k0185.jpg,desconocido,desconocido,bajo,playa
s0228.jpg,Cancun,30/08/2019,bajo,playa
k0090.jpg,desconocido,desconocido,nada,playa
r324.jpg,Hoy Playacar,21/03/2022,bajo,playa
k0540.jpg,desconocido,desconocido,nada,playa
r395.jpg,Isla Mujeres 2/04/22,02/04/2022,bajo,playa
s0588.jpg,Tulum,14/09/2019,nada,playa
s0259.jpg,Playa Marlin Cancun,28/08/2019,bajo,playa
r172.jpg,Hotel grand oasis,20/06/2022,bajo,playa
k0098.jpg,desconocido,desconocido,nada,playa
s0852.jpg,Isla Mujeres,02/08/2019,bajo,playa
s0858.jpg,Tulum,02/08/2019,nada,playa
k0624.jpg,desconocido,desconocido,moderado,mar
s0073.jpg,Cozumel Punta sur,09/09/2019,moderado,playa
s0509.jpg,Tulum,08/09/2019,bajo,playa
k0344.jpg,desconocido,desconocido,bajo,playa
r433.jpg,Playa del Sandos cancun hoy! Hermoso,09/04/2022,nada,playa
i0079.jpg,Xpu-Ha,05/09/2022,moderado,playa
k0973.jpg,desconocido,desconocido,nada,playa
k0243.jpg,desconocido,desconocido,bajo,playa
k0994.jpg,desconocido,desconocido,nada,playa
k0680.jpg,desconocido,desconocido,nada,playa
k0433.jpg,desconocido,desconocido,nada,playa
s0009.jpg,ZorbaTulum,01/09/2019,bajo,playa
r277.jpg,desconocido,30/11/2021,bajo,playa
s0044.jpg,Playa las Palmas,22/08/2019,bajo,playa
s0499.jpg,Tulum,13/09/2019,nada,playa
j0308.jpg,tulum,27/08/2019,excesivo,aerea 
r383.jpg,Mahahual. Hoy,31/03/2022,bajo,playa
s0882.jpg,Cancun,06/09/2019,nada,playa
k0699.jpg,desconocido,desconocido,nada,playa
s0868.jpg,Puerto Morelos,02/08/2019,bajo,aerea
s0335.jpg,Playa Las Perlas,23/08/2019,excesivo,aerea
k0811.jpg,desconocido,desconocido,nada,playa
j0382.jpg,cancun,18/08/2019,nada,mar
i0012.jpg,Tulum,01/10/2022,nada,playa
k0423.jpg,desconocido,desconocido,nada,playa
r102.jpg,"Playa Shangri La, Playa del Carmen",03/07/2021,moderado,playa
k0976.jpg,desconocido,desconocido,nada,playa
i0140.jpg,Xpu-Ha,11/08/2022,bajo,playa
j0131.jpg,playa del carmen,09/09/2019,nada,playa
k0139.jpg,desconocido,desconocido,nada,aerea
r578.jpg,desconocido,17/09/2022,bajo,playa
r436.jpg,Mahahual,09/04/2022,moderado,playa
k0776.jpg,desconocido,desconocido,nada,playa
k0429.jpg,desconocido,desconocido,nada,playa
j0256.jpg,playa paraiso,31/08/2019,bajo,playa
k0905.jpg,desconocido,desconocido,nada,playa
j0198.jpg,tulum,02/09/2019,nada,playa
s1005.jpg,Playa Delfines,07/07/2019,bajo,playa
r061.jpg,"No todo está perdido! Hay un ejercito de héroes anónimos llamados ""Los Sargaceros""",04/06/2021,nada,playa
r010.jpg,Playa del Recodo Playa del Carmen,19/05/2021,excesivo,playa
r490.jpg,Playa Forum / Playa Chacmool / Playa Lagarto y Playa Gaviota Azul.,13/09/2022,bajo,aerea
k0414.jpg,desconocido,desconocido,nada,playa
i0172.jpg,Xpu-Ha,21/07/2022,bajo,playa
s0669.jpg,Xcacel,19/09/2019,abundante,playa
r477.jpg,Tulum zona hotelera sur 13 abril,13/09/2022,bajo,playa
s0319.jpg,Playa del Carmen,24/08/2019,nada,playa
s0435.jpg,Puerto Morelos,15/08/2019,bajo,playa
k0748.jpg,desconocido,desconocido,nada,aerea
i0044.jpg,Xpu-Ha,15/09/2022,bajo,playa
k0730.jpg,desconocido,desconocido,nada,playa
s0878.jpg,Playa del Carmen,01/08/2019,bajo,playa
r413.jpg,Cancun playaGaviotas (Playa Forum),04/04/2022,bajo,aerea
k0866.jpg,desconocido,desconocido,nada,playa
r397.jpg,Isla Blanca este sábado,02/04/2022,bajo,playa
k0136.jpg,desconocido,desconocido,nada,playa
s0920.jpg,Xcaret,13/04/2019,abundante,mar
r002.jpg,desconocido,22/04/2021,excesivo,playa
i0197.jpg,Cancún,26/06/2022,abundante,playa
r023.jpg,"El Monitoreo Marino de Grupo Dakatso, nos comparte estas impresionantes fotografías del sargazo, cubriendo la costa en Punta Piedra.",25/05/2021,excesivo,playa
s0116.jpg,Bahia Principe Tulum,29/08/2019,bajo,playa
r418.jpg,Today at solaris hotel. Lil bit seaweed along side but still beautiful. Very windy though.,06/04/2022,nada,playa
s0493.jpg,Playa del Carmen,13/09/2019,nada,playa
i0133.jpg,Cancún,12/08/2022,bajo,playa
k0202.jpg,desconocido,desconocido,nada,playa
k0741.jpg,desconocido,desconocido,nada,playa
j0261.jpg,xpuha,30/08/2019,abundante,playa
s0381.jpg,Playa Chac Mool Cancun,20/08/2019,nada,playa
r126.jpg,"Playa del Carmen, entre la calle 12 y 14, recalando sargazo en este momento",16/08/2021,bajo,playa
j0090.jpg,cancun,13/09/2019,abundante,playa
k0174.jpg,desconocido,desconocido,nada,aerea
k0781.jpg,desconocido,desconocido,bajo,playa
s0012.jpg,Zona arqueologica Tulum,01/09/2019,nada,aerea
s0846.jpg,Playa  La Jarra Riviera Maya,03/08/2019,bajo,aerea
k0351.jpg,desconocido,desconocido,nada,playa
k0573.jpg,desconocido,desconocido,nada,playa
r337.jpg,"Tulum cerca de zona arqueológica. Habia sargazo, mayormente en la arena, pero pudimos meternos al mar",24/03/2022,bajo,playa
j0183.jpg,playa del carmen,03/09/2019,nada,playa
r108.jpg,"Playa Delfines, zona hotelera de Cancún",20/07/2021,nada,playa
j0088.jpg,isla mujeres,13/09/2019,nada,playa
s0329.jpg,Isla Blanca Costa Mujeres,23/08/2019,nada,playa
s0370.jpg,Puerto Morelos,21/08/2019,bajo,playa
s0606.jpg,Ziggys,29/08/2019,bajo,playa
r161.jpg,Playa del Carmen hotel blubay Esmeralda,12/06/2022,moderado,playa
s0535.jpg,Tulum,14/09/2019,nada,panoramica
r273.jpg,"Puerto Morelos, recale importante de sargazo",01/10/2021,bajo,playa
s0756.jpg,Playa El Recodo,23/09/2019,nada,playa
k0938.jpg,desconocido,desconocido,nada,playa
k0966.jpg,desconocido,desconocido,nada,playa
s0733.jpg,Paamul,23/09/2019,nada,mar
s0224.jpg,AkumalAkumal,30/08/2019,moderado,playa
s0591.jpg,Playa Paraiso  Tulum.,13/09/2019,nada,playa
j0368.jpg,cancun,20/08/2019,bajo,playa
s0490.jpg,Cancun,10/07/2019,moderado,aerea
k0485.jpg,desconocido,desconocido,moderado,aerea
i0173.jpg,Xpu-Ha,21/07/2022,bajo,playa
k0336.jpg,desconocido,desconocido,nada,mar
k0112.jpg,desconocido,desconocido,nada,playa
s0538.jpg,Playa Marlin Cancun,17/09/2019,bajo,playa
r109.jpg,"Playa del Carmen, Playa Sangría La",03/08/2021,moderado,playa
s0776.jpg,Xcacel,20/09/2019,nada,mar
k0266.jpg,desconocido,desconocido,bajo,playa
s0075.jpg,Riviera Maya Playa Kantenah,08/09/2019,bajo,playa
j0083.jpg,cancun,11/10/2022,nada,playa
k0900.jpg,desconocido,desconocido,nada,playa
j0116.jpg,tulum,09/09/2019,excesivo,playa
j0350.jpg,puerto morelos,23/08/2019,bajo,playa
r054.jpg,"Playa del Carmen, Playacar Fase 1, Créditos: George de la Selva",04/06/2021,moderado,playa
r046.jpg,"Desde la playa del Crown Paradise, muy cerca de Playa Delfines en la Zona Hotelera de Cancún. Créditos: Elda Torres",03/06/2021,moderado,playa
j0121.jpg,playa del carmen,08/09/2019,nada,playa
j0266.jpg,playa del carmen,30/08/2022,nada,playa
r476.jpg,Tulum zona hotelera sur 13 abril,13/09/2022,bajo,playa
r344.jpg,"Holbox 26-03-2022. No hay sargazo, pero el viento norte trajo algas o pasto marino a la costa.",26/03/2022,bajo,playa
r339.jpg,Playa Colosio hace una hora,24/03/2022,bajo,playa
k0456.jpg,desconocido,desconocido,bajo,playa
i0171.jpg,Xpu-Ha,21/07/2022,bajo,playa
k0053.jpg,desconocido,desconocido,nada,playa
i0076.jpg,Xpu-Ha,05/09/2022,moderado,playa
r400.jpg,Punta Esmeralda 02/04,02/04/2022,excesivo,playa
k0883.jpg,desconocido,desconocido,nada,playa
s0089.jpg,Tulum Catalonia,07/09/2019,nada,playa
s0672.jpg,Xpu Ha Riviera Maya,19/09/2019,nada,playa
r115.jpg,"Playa del Carmen, mucho sargazo hoy en Playa Shangri La",07/08/2021,excesivo,playa
j0407.jpg,playa del carmen,14/08/2019,abundante,playa
s0213.jpg,Riviera Maya,09/09/2019,bajo,playa
j0318.jpg,xpuha,26/08/2019,bajo,playa
i0078.jpg,Xpu-Ha,05/09/2022,moderado,playa
k0214.jpg,desconocido,desconocido,nada,playa
k0823.jpg,desconocido,desconocido,nada,playa
k0277.jpg,desconocido,desconocido,nada,playa
s0469.jpg,Punta Venado Riviera Maya,13/08/2019,bajo,aerea
i0050.jpg,Xpu-Ha,12/09/2022,moderado,playa
k0577.jpg,desconocido,desconocido,nada,playa
k0392.jpg,desconocido,desconocido,nada,playa
s0200.jpg,Canal de los Piratas Bacalar Qroo.,11/09/2019,nada,mar
k0668.jpg,desconocido,desconocido,nada,playa
s0998.jpg,Akumal,11/07/2019,abundante,aerea
k0217.jpg,desconocido,desconocido,nada,playa
r198.jpg,Playa mamitas,14/07/2022,nada,playa
s0191.jpg,Costa Mujeres Isla Blanca,01/09/2019,moderado,aerea
j0275.jpg,holbox,30/08/2019,nada,playa
k0909.jpg,desconocido,desconocido,nada,playa
k0134.jpg,desconocido,desconocido,nada,mar
j0005.jpg,cancun ,23/01/2023,abundante,aerea 
k0660.jpg,desconocido,desconocido,moderado,playa
s0036.jpg,Diamante K,24/08/2019,moderado,playa
k0448.jpg,desconocido,desconocido,nada,playa
s0729.jpg,Playa Paraiso  Tulum.,22/09/2019,nada,playa
i0131.jpg,Cancún,12/08/2022,bajo,playa
s0564.jpg,Xcacel,02/07/2019,moderado,playa
k0453.jpg,desconocido,desconocido,nada,playa
s0751.jpg,Tulum,14/09/2019,nada,playa
i0200.jpg,Xpu-Ha,13/07/2022,nada,playa
r221.jpg,Playa Chen Río el día de hoy en la tarde,07/08/2022,excesivo,playa
r536.jpg,Playacar esta mañana,18/09/2022,nada,playa
k0588.jpg,desconocido,desconocido,nada,playa
k0541.jpg,desconocido,desconocido,nada,playa
s0823.jpg,Playa Kantenah Riviera Maya,04/08/2019,moderado,aerea
k0795.jpg,desconocido,desconocido,nada,playa
j0190.jpg,mahahual,04/09/2019,bajo,playa
s0769.jpg,Playa del Carmen,21/09/2019,bajo,aerea
k0827.jpg,desconocido,desconocido,nada,playa
s0297.jpg,Playa Delfines Cancun,25/08/2019,nada,aerea
r045.jpg,Royalton Riviera,02/06/2021,excesivo,playa
s0417.jpg,Tulum,17/08/2019,excesivo,playa
s0528.jpg,AkumalAkumal,16/09/2019,nada,aerea
k0313.jpg,desconocido,desconocido,nada,playa
s0799.jpg,CancÃ¹n,06/08/2019,nada,playa
j0174.jpg,playa del carmen,06/09/2019,nada,playa
s0011.jpg,Santa Fe Tulum,01/09/2019,nada,playa
r068.jpg,"Playa Langosta, Zona Hotelera de Cancún, créditos: Miguel Angel García García",05/06/2021,bajo,aerea
k0872.jpg,desconocido,desconocido,nada,playa
k0247.jpg,desconocido,desconocido,bajo,playa
s0988.jpg,Playa Palancar Cozumel,18/07/2019,nada,playa
k0083.jpg,desconocido,desconocido,nada,playa
k0408.jpg,desconocido,desconocido,nada,playa
r547.jpg,Tulum,28/09/2022,nada,playa
s0162.jpg,Punta Esmeralda Riviera Maya,02/09/2019,moderado,playa
r252.jpg,De la pasion en cozumel per tormenta fotos tomados hace unas cuantas horas,17/08/2021,bajo,playa
r067.jpg,"Playa Langosta, Zona Hotelera de Cancún, créditos: Miguel Angel García García",05/06/2021,nada,aerea
j0224.jpg,cancun,31/08/2019,nada,playa
i0165.jpg,Cancún,24/07/2022,abundante,playa
s0534.jpg,Caleta Tankah Tulum,16/09/2019,nada,mar
s0024.jpg,Azulik Tulum,30/08/2019,bajo,panoramica
k0551.jpg,desconocido,desconocido,bajo,playa
k0486.jpg,desconocido,desconocido,moderado,aerea
j0055.jpg,playa del carmen ,18/10/2022,abundante,playa
r247.jpg,Playacar. Fase 1.,15/08/2021,excesivo,playa
r354.jpg,"Lunes 28/03 11.00 hs playa Xpu Ha. Bastante sargazo en la arena, el agua hermosa",28/03/2022,bajo,playa
i0094.jpg,Puerto Morelos,27/08/2022,nada,mar
r080.jpg,"Isla de Cozumel, Beach Uvas, créditos: Diego Guerra",08/06/2021,bajo,aerea
i0096.jpg,Akumal,26/08/2022,nada,aerea
k0884.jpg,desconocido,desconocido,nada,playa
r025.jpg,"El Monitoreo Marino de Grupo Dakatso, nos comparte estas impresionantes fotografías del sargazo, cubriendo la costa en Punta Piedra.",25/05/2021,excesivo,playa
r499.jpg,Playa La Roca en zona hotelera de Tulum,13/09/2022,bajo,playa
s0836.jpg,Playa del Carmen,03/08/2019,nada,playa
j0140.jpg,cozumel ,09/09/2019,bajo,mar
r074.jpg,"Playa Gaviota Azul, Zona Hotelera de Cancún, créditos: Andrea Borja",06/06/2021,bajo,playa
k0322.jpg,desconocido,desconocido,nada,playa
s0905.jpg,Xcacel,09/08/2019,abundante,playa
k0998.jpg,desconocido,desconocido,nada,playa
k0605.jpg,desconocido,desconocido,nada,mar
k0836.jpg,desconocido,desconocido,nada,playa
k0914.jpg,desconocido,desconocido,nada,playa
r355.jpg,Xpu ha 27 de marzo,28/03/2022,bajo,playa
s0311.jpg,Playa Esperanza Tulum,24/08/2019,nada,playa
k0206.jpg,desconocido,desconocido,nada,mar
k0366.jpg,desconocido,desconocido,nada,playa
k0213.jpg,desconocido,desconocido,nada,playa
s0114.jpg,Playa del Carmen,08/09/2019,nada,playa
k0902.jpg,desconocido,desconocido,nada,playa
j0278.jpg,tulum,29/08/2019,bajo,playa
j0089.jpg,playa marlin,12/09/2019,nada,playa
r265.jpg,"Playa Gaviota Azul, Zona Hotelera de Cancún, sin sargazo",24/08/2021,nada,playa
i0080.jpg,Akumal,04/09/2022,bajo,playa
i0136.jpg,Cancún,12/08/2022,bajo,playa
k0922.jpg,desconocido,desconocido,bajo,playa
r542.jpg,Hotel occidental costa cancun en estos momentos,24/09/2022,bajo,playa
r430.jpg,"Tulum zona hotelera sur , 9 abril",09/04/2022,bajo,playa
k0363.jpg,desconocido,desconocido,nada,playa
k0059.jpg,desconocido,desconocido,nada,playa
k0971.jpg,desconocido,desconocido,nada,playa
k0953.jpg,desconocido,desconocido,nada,playa
k0371.jpg,desconocido,desconocido,abundante,playa
k0731.jpg,desconocido,desconocido,nada,playa
j0408.jpg,playa del carmen,14/08/2019,abundante,playa
r461.jpg,Isla blanca hoy 12 de abril,12/09/2022,bajo,playa
i0162.jpg,Cancún,24/07/2022,bajo,playa
r437.jpg,Hoy Excellence Playa Mujere,10/04/2022,bajo,playa
j0398.jpg,cancun,15/08/2019,nada,playa
j0392.jpg,playa del carmen,13/08/2019,nada,playa
s0573.jpg,Xcacel,09/05/2019,excesivo,playa
k0204.jpg,desconocido,desconocido,nada,playa
s0071.jpg,Tulum Playa Santa Fe,09/09/2019,moderado,playa
k0372.jpg,desconocido,desconocido,abundante,playa
k0082.jpg,desconocido,desconocido,nada,playa
k0510.jpg,desconocido,desconocido,moderado,playa
r422.jpg,Playacar en éste momento. El mar está hermoso. Solo brínquense el sargazo y disfruten ,07/04/2022,abundante,playa
j0303.jpg,holbox,28/08/2019,bajo,playa
r146.jpg,desconocido,03/06/2022,excesivo,playa
k0260.jpg,desconocido,desconocido,nada,playa
k0132.jpg,desconocido,desconocido,nada,playa
r431.jpg,Colosio hoy 8/4/2022,09/04/2022,bajo,playa
j0133.jpg,playa del carmen,09/09/2019,nada,playa
j0385.jpg,tulum,16/08/2019,bajo,playa
s0042.jpg,Playa de Taboo,22/08/2019,bajo,playa
j0399.jpg,cancun,15/08/2019,nada,playa
s0796.jpg,Punta Venado Riviera Maya,06/08/2019,bajo,playa
s0736.jpg,Xpu Ha Riviera Maya,22/09/2019,nada,playa
s0939.jpg,Playa del Carmen,30/07/2019,bajo,aerea
k0105.jpg,desconocido,desconocido,nada,playa
i0118.jpg,Playa del Carmen,13/08/2022,abundante,aerea
s0695.jpg,ZorbaTulum,30/08/2019,nada,playa
i0099.jpg,Playa del Carmen,22/08/2022,excesivo,aerea
j0377.jpg,playa del carmen,20/08/2019,nada,playa
s0863.jpg,Puerto Morelos,02/08/2019,nada,mar
s0047.jpg,Pocna,22/08/2019,bajo,playa
k0779.jpg,desconocido,desconocido,bajo,playa
k0670.jpg,desconocido,desconocido,bajo,playa
s0345.jpg,Akumal Lol Ha,23/08/2019,moderado,aerea
s0125.jpg,Costa Mujeres,05/09/2019,bajo,playa
j0316.jpg,holbox,28/08/2019,nada,playa
k0387.jpg,desconocido,desconocido,bajo,playa
s0678.jpg,Mahahual,31/08/2019,nada,playa
r259.jpg,xpuha hoy 21 de agosto 2 de la tarde,21/08/2021,excesivo,playa
r504.jpg,Tulum Shambala petit,14/09/2022,bajo,playa
r553.jpg,Amarillo Cozumel? Ja,30/09/2022,excesivo,playa
s0485.jpg,Cozumel,22/06/2019,excesivo,playa
s0027.jpg,Diamante K Tulum,29/08/2019,bajo,playa
k0209.jpg,desconocido,desconocido,nada,mar
s0648.jpg,Cancun,05/09/2019,bajo,playa
k0296.jpg,desconocido,desconocido,bajo,playa
s0260.jpg,Zona arqueologica Tulum,28/08/2019,abundante,aerea
k0631.jpg,desconocido,desconocido,nada,playa
r112.jpg,Holbox sin sargazo,07/08/2021,bajo,playa
i0147.jpg,Playa del Carmen,05/08/2022,excesivo,playa
k0499.jpg,desconocido,desconocido,abundante,playa
j0040.jpg,cancun,29/10/2022,nada,mar
s0149.jpg,Puerto Morelos,03/09/2019,bajo,playa
s0563.jpg,Xcacel,09/07/2019,abundante,playa
s0395.jpg,Akumal Lol Ha,19/08/2019,moderado,aerea
s0989.jpg,Playa Langosta,18/07/2019,nada,playa
r298.jpg,Holà... My yesterday walk between Mamitas and Las hijas beach club at the end of the day,09/03/2022,bajo,playa
s0156.jpg,AkumalAkumal,03/09/2019,nada,playa
r516.jpg,Bastante sagazo el playa paraíso ( hotel Iberostar selección paraíso lindo) a las 10:00,26/08/2022,bajo,playa
k0063.jpg,desconocido,desconocido,nada,playa
j0253.jpg,playa paraiso,31/08/2019,abundante,playa
k0946.jpg,desconocido,desconocido,nada,playa
s0715.jpg,Rosa del viento Tulum,19/09/2019,nada,playa
r267.jpg,Puerto Morelos hoy martes 24/08,24/08/2021,abundante,playa
r235.jpg,desconocido,06/08/2021,bajo,playa
r497.jpg,Está Tarde en Puerto Morelos...,13/09/2022,bajo,playa
s0164.jpg,Playa del Carmen,02/09/2019,nada,playa
j0295.jpg,playa del carmen,27/08/2019,nada,playa
k0193.jpg,desconocido,desconocido,bajo,playa
s0137.jpg,Costa Mujeres Isla Blanca,04/09/2019,nada,playa
k0210.jpg,desconocido,desconocido,nada,playa
r107.jpg,"Playa Delfines, Zona Hotelera de Cancún",20/07/2021,bajo,playa
r011.jpg,"Punta Esmeralda, Playa del Carmen, Foto: Anastasia Kotelnikova",20/05/2021,excesivo,playa
k0376.jpg,desconocido,desconocido,abundante,playa
r539.jpg,38 totalmente limpio,22/09/2022,nada,playa
s0610.jpg,Playa Paraiso  Tulum.,22/08/2019,bajo,playa
s0240.jpg,Tulum,29/08/2019,abundante,playa
r478.jpg,Tulum zona hotelera sur 13 abril,13/09/2022,bajo,playa
k0737.jpg,desconocido,desconocido,nada,playa
s0568.jpg,Xcacel,08/06/2019,excesivo,playa
i0169.jpg,Akumal,15/07/2022,bajo,playa
s0801.jpg,Playa Mamitas,06/08/2019,bajo,playa
s0214.jpg,Riviera Maya,09/09/2019,nada,playa
